COMPETITION_WYID,MATCH_WYID,EVENT_WYID,PRIMARYTYPE,AERIALDUELOPPONENT_WYID,AERIALDUELFIRSTTOUCH,AERIALDUELHEIGHT,RELATEDDUELID
335,5575655,2166804567,duel,269698,false,,2166803991
335,5575655,2166803993,duel,681607,true,175,2166804274
335,5575655,2166804274,duel,658561,false,0,2166803993
335,5575655,2166803998,duel,577573,true,181,2166804276
335,5575655,2166804276,duel,628964,false,180,2166803998
335,5575655,2166804004,duel,752487,true,181,2166804286
335,5575655,2166804286,duel,628964,false,182,2166804004
335,5575655,2166804016,duel,381945,true,184,2166804289
335,5575655,2166804289,duel,269698,false,187,2166804016
335,5575655,2166804037,duel,499842,false,173,2166804304
335,5575655,2166804304,duel,56079,true,175,2166804037
335,5575655,2166804058,duel,752487,true,186,2166804314
335,5575655,2166804314,duel,412012,false,182,2166804058
335,5328120,1272804042,duel,56394,false,178,1272805433
335,5328120,1272805433,duel,363625,true,192,1272804042
335,5328120,1272804110,duel,381945,true,175,1272805558
335,5328120,1272805558,duel,514807,false,187,1272804110
335,5328120,1272804168,duel,475110,false,190,1272805661
335,5328120,1272805661,duel,207480,true,181,1272804168
335,5328120,1272804173,duel,505811,true,178,1272805689
335,5328120,1272805689,duel,363625,false,171,1272804173
335,5328120,1272804235,duel,56124,false,175,1272805755
335,5328120,1272805755,duel,514807,true,190,1272804235
335,5328120,1272804243,duel,381945,false,175,1272805768
335,5328120,1272805768,duel,514807,true,187,1272804243
335,5328120,1272804280,duel,505811,true,190,1272805843
335,5328120,1272805843,duel,207480,false,171,1272804280
335,5328120,1272804290,duel,56394,false,175,1272805857
335,5328120,1272805857,duel,514807,true,192,1272804290
335,5328120,1272804411,duel,56124,true,175,1272805932
335,5328120,1272805932,duel,514807,false,190,1272804411
335,5328120,1272804464,duel,56394,false,175,1272805984
335,5328120,1272805984,duel,514807,true,192,1272804464
335,5328120,1272804480,duel,56124,false,190,1272806008
335,5328120,1272806008,duel,207480,true,190,1272804480
335,5328120,1272804501,duel,56394,false,175,1272806029
335,5328120,1272806029,duel,514807,false,192,1272804501
335,5328120,1272804601,duel,56124,true,187,1272806095
335,5328120,1272806095,duel,476345,false,190,1272804601
335,5328120,1272804610,duel,56124,false,188,1272806098
335,5328120,1272806098,duel,449089,true,190,1272804610
335,5328120,1272804669,duel,381945,false,175,1272806144
335,5328120,1272806144,duel,514807,true,187,1272804669
335,5328120,1272804681,duel,621859,true,189,1272806157
335,5328120,1272806157,duel,676912,false,184,1272804681
335,5328120,1272804252,duel,399566,false,180,1272804801
335,5328120,1272804801,duel,363988,true,184,1272804252
335,5328120,1272804266,duel,399566,true,187,1272804828
335,5328120,1272804828,duel,381945,false,184,1272804266
335,5328120,1272804400,duel,169212,true,192,1272804907
335,5328120,1272804907,duel,56394,false,173,1272804400
335,5328120,1272804674,duel,69374,true,192,1272805109
335,5328120,1272805109,duel,56394,false,180,1272804674
335,5328120,1272804717,duel,207480,false,181,1272805139
335,5328120,1272805139,duel,475110,true,190,1272804717
335,5328120,1272804740,duel,449089,true,192,1272805162
335,5328120,1272805162,duel,56394,false,188,1272804740
335,5328120,1272804795,duel,676912,false,190,1272805226
335,5328120,1272805226,duel,512607,true,189,1272804795
335,5328120,1272804871,duel,449089,false,187,1272805321
335,5328120,1272805321,duel,446138,true,188,1272804871
335,5328120,1272804879,duel,449089,true,190,1272805328
335,5328120,1272805328,duel,512607,false,188,1272804879
335,5328120,1272804882,duel,449089,true,187,1272805331
335,5328120,1272805331,duel,446138,false,188,1272804882
335,5328120,1272804942,duel,514807,true,192,1272805393
335,5328120,1272805393,duel,56394,false,175,1272804942
335,5328120,1272804995,duel,207480,false,178,1272805426
335,5328120,1272805426,duel,252418,true,190,1272804995
335,5328120,1272805181,duel,676912,true,190,1272805502
335,5328120,1272805502,duel,512607,false,189,1272805181
335,5328120,1272805238,duel,207480,false,172,1272805577
335,5328120,1272805577,duel,40531,true,190,1272805238
335,5328120,1272805346,duel,334043,true,192,1272805684
335,5328120,1272805684,duel,56394,false,186,1272805346
335,5328120,1272805688,duel,56048,false,184,1272805348
335,5328120,1272805348,duel,382384,false,185,1272805688
335,5328120,1272805415,duel,334043,true,184,1272805838
335,5328120,1272805838,duel,621859,false,186,1272805415
335,5575666,2192903991,duel,658561,false,178,2192904129
335,5575666,2192904129,duel,636225,true,175,2192903991
335,5575666,2192904053,duel,658561,false,179,2192904229
335,5575666,2192904229,duel,495728,true,175,2192904053
335,5575666,2192904313,duel,495728,false,178,2192904139
335,5575666,2192904139,duel,26652,true,179,2192904313
335,5575666,2192904413,duel,682098,true,186,2192904189
335,5575666,2192904189,duel,372289,false,176,2192904413
335,5575666,2192904417,duel,682098,true,180,2192904191
335,5575666,2192904191,duel,69374,false,176,2192904417
335,5575666,2192904504,duel,568962,true,186,2192904228
335,5575666,2192904228,duel,372289,false,177,2192904504
335,5575666,2192904265,duel,0,true,184,2192908007
335,5575666,2192908007,duel,55955,false,,2192904265
335,5575666,2192904277,duel,372289,false,177,2192904536
335,5575666,2192904536,duel,568962,true,186,2192904277
335,5575666,2192904439,duel,562633,true,185,2192904723
335,5575666,2192904723,duel,620366,false,189,2192904439
335,5575666,2192904692,duel,281248,false,185,2192904948
335,5575666,2192904948,duel,620366,true,190,2192904692
335,5575666,2192904697,duel,281248,false,188,2192904951
335,5575666,2192904951,duel,544348,true,190,2192904697
335,5575666,2192904718,duel,240050,false,179,2192904965
335,5575666,2192904965,duel,495728,true,189,2192904718
335,5575666,2192905035,duel,620366,false,190,2192904836
335,5575666,2192904836,duel,281248,true,185,2192905035
335,5575666,2192904893,duel,26652,false,182,2192905073
335,5575666,2192905073,duel,619990,true,178,2192904893
335,5575666,2192905116,duel,224154,false,189,2192904961
335,5575666,2192904961,duel,562633,true,186,2192905116
335,5575666,2192905566,duel,55955,false,175,2192905493
335,5575666,2192905493,duel,514807,true,184,2192905566
335,5575666,2192905577,duel,495728,true,178,2192905501
335,5575666,2192905501,duel,26652,false,179,2192905577
335,5575666,2192905900,duel,0,false,181,2192908049
335,5575666,2192908049,duel,627713,true,,2192905900
335,5575666,2192905944,duel,69374,false,176,2192905862
335,5575666,2192905862,duel,682098,true,180,2192905944
335,5575666,2192905863,duel,627713,true,180,2192905945
335,5575666,2192905945,duel,69374,false,181,2192905863
335,5575666,2192905967,duel,372289,false,181,2192905890
335,5575666,2192905890,duel,627713,true,186,2192905967
335,5575666,2192905898,duel,619990,false,175,2192905971
335,5575666,2192905971,duel,514807,false,182,2192905898
335,5575666,2192905973,duel,26652,true,181,2192905899
335,5575666,2192905899,duel,627713,false,178,2192905973
335,5345417,1375135839,duel,412012,false,185,1375135931
335,5345417,1375135931,duel,56048,true,186,1375135839
335,5345417,1375135841,duel,244135,false,185,1375135929
335,5345417,1375135929,duel,56048,true,190,1375135841
335,5345417,1375135947,duel,244135,true,185,1375136025
335,5345417,1375136025,duel,56048,false,190,1375135947
335,5345417,1375135977,duel,412012,false,191,1375136062
335,5345417,1375136062,duel,490458,true,186,1375135977
335,5345417,1375135990,duel,412012,false,191,1375136071
335,5345417,1375136071,duel,490458,true,186,1375135990
335,5345417,1375135993,duel,334043,false,174,1375136073
335,5345417,1375136073,duel,347371,true,186,1375135993
335,5345417,1375136110,duel,381945,false,175,1375136040
335,5345417,1375136040,duel,514807,true,187,1375136110
335,5345417,1375136127,duel,0,true,190,1375139792
335,5345417,1375139792,duel,244135,false,,1375136127
335,5345417,1375136201,duel,244135,true,191,1375136310
335,5345417,1375136310,duel,490458,false,190,1375136201
335,5345417,1375136312,duel,381945,false,190,1375136205
335,5345417,1375136205,duel,244135,true,187,1375136312
335,5345417,1375136425,duel,452592,true,188,1375136292
335,5345417,1375136292,duel,449089,false,180,1375136425
335,5345417,1375136393,duel,513075,true,181,1375136530
335,5345417,1375136530,duel,475110,false,185,1375136393
335,5345417,1375136533,duel,0,true,186,1375139802
335,5345417,1375139802,duel,412012,false,,1375136533
335,5345417,1375136531,duel,169212,false,178,1375136690
335,5345417,1375136690,duel,296672,true,173,1375136531
335,5345417,1375136570,duel,412012,true,191,1375136730
335,5345417,1375136730,duel,490458,false,186,1375136570
335,5345417,1375136798,duel,0,true,175,1375139813
335,5345417,1375139813,duel,514807,false,,1375136798
335,5345417,1375136697,duel,0,true,187,1375139814
335,5345417,1375139814,duel,381945,false,,1375136697
335,5345417,1375136969,duel,449089,false,185,1375137150
335,5345417,1375137150,duel,56048,true,188,1375136969
335,5345417,1375137040,duel,169212,false,179,1375137229
335,5345417,1375137229,duel,475116,true,173,1375137040
335,5345417,1375137057,duel,26652,true,180,1375137236
335,5345417,1375137236,duel,363988,false,178,1375137057
335,5345417,1375137256,duel,476093,false,186,1375137078
335,5345417,1375137078,duel,412012,true,201,1375137256
335,5345417,1375137083,duel,513075,false,174,1375137257
335,5345417,1375137257,duel,347371,true,185,1375137083
335,5345417,1375137085,duel,356393,false,181,1375137259
335,5345417,1375137259,duel,475110,true,182,1375137085
335,5345417,1375137090,duel,334043,false,174,1375137263
335,5345417,1375137263,duel,347371,true,186,1375137090
335,5345417,1375137091,duel,514807,true,185,1375137264
335,5345417,1375137264,duel,56048,false,175,1375137091
335,5345417,1375137142,duel,514807,false,185,1375137320
335,5345417,1375137320,duel,56048,true,175,1375137142
335,5345417,1375137194,duel,514807,false,185,1375137364
335,5345417,1375137364,duel,56048,false,175,1375137194
335,5345417,1375137265,duel,244135,false,180,1375137429
335,5345417,1375137429,duel,452592,true,190,1375137265
335,5345417,1375137380,duel,244135,true,190,1375137531
335,5345417,1375137531,duel,512607,false,190,1375137380
335,5345417,1375137386,duel,514807,false,185,1375137550
335,5345417,1375137550,duel,56048,true,175,1375137386
335,5345417,1375137414,duel,521253,true,180,1375137571
335,5345417,1375137571,duel,452592,false,195,1375137414
335,5345417,1375137428,duel,244135,false,187,1375137574
335,5345417,1375137574,duel,381945,true,190,1375137428
335,5345417,1375137472,duel,0,true,185,1375139839
335,5345417,1375139839,duel,56048,false,,1375137472
335,5345417,1375137528,duel,449089,true,185,1375138028
335,5345417,1375138028,duel,56048,false,188,1375137528
335,5345417,1375137537,duel,244135,false,190,1375137789
335,5345417,1375137789,duel,512607,true,190,1375137537
335,5345417,1375137568,duel,519629,false,187,1375137833
335,5345417,1375137833,duel,381945,true,195,1375137568
335,5345417,1375137580,duel,412012,false,190,1375137841
335,5345417,1375137841,duel,512607,true,186,1375137580
335,5345417,1375137651,duel,636921,false,180,1375137891
335,5345417,1375137891,duel,363988,false,186,1375137651
335,5345417,1375137662,duel,244135,false,190,1375137898
335,5345417,1375137898,duel,512607,true,190,1375137662
335,5345417,1375137699,duel,513075,true,190,1375137916
335,5345417,1375137916,duel,512607,false,185,1375137699
335,5345417,1375137710,duel,519629,true,180,1375137923
335,5345417,1375137923,duel,452592,false,195,1375137710
335,5345417,1375137941,duel,381945,false,195,1375137740
335,5345417,1375137740,duel,519629,true,187,1375137941
335,5345417,1375137766,duel,636921,true,187,1375137958
335,5345417,1375137958,duel,381945,false,186,1375137766
335,5345417,1375137776,duel,519629,false,185,1375137961
335,5345417,1375137961,duel,281244,false,195,1375137776
335,5345417,1375137777,duel,519629,false,181,1375137962
335,5345417,1375137962,duel,475110,true,195,1375137777
335,5345417,1375137780,duel,26652,false,179,1375137968
335,5345417,1375137968,duel,475116,true,178,1375137780
335,5345417,1375137802,duel,519629,true,187,1375137978
335,5345417,1375137978,duel,381945,false,195,1375137802
335,5345417,1375137815,duel,521253,true,187,1375137984
335,5345417,1375137984,duel,381945,false,195,1375137815
335,5345417,1375137843,duel,412012,true,185,1375138029
335,5345417,1375138029,duel,281244,false,186,1375137843
335,5345417,1375138015,duel,381945,true,181,1375137875
335,5345417,1375137875,duel,510447,false,187,1375138015
335,5452155,1644287357,duel,579397,true,178,1644287788
335,5452155,1644287788,duel,363625,false,178,1644287357
335,5452155,1644287435,duel,56441,false,178,1644287813
335,5452155,1644287813,duel,26652,true,188,1644287435
335,5452155,1644287453,duel,56625,true,186,1644287838
335,5452155,1644287838,duel,372289,false,180,1644287453
335,5452155,1644287549,duel,51144,true,186,1644288129
335,5452155,1644288129,duel,372289,false,183,1644287549
335,5452155,1644287586,duel,579397,true,178,1644288199
335,5452155,1644288199,duel,363625,false,178,1644287586
335,5452155,1644287596,duel,579397,true,178,1644288211
335,5452155,1644288211,duel,26652,false,178,1644287596
335,5452155,1644287603,duel,51144,true,186,1644288242
335,5452155,1644288242,duel,412012,false,183,1644287603
335,5452155,1644287742,duel,56441,false,178,1644288266
335,5452155,1644288266,duel,26652,true,188,1644287742
335,5452155,1644287756,duel,638485,true,186,1644288285
335,5452155,1644288285,duel,372289,false,188,1644287756
335,5452155,1644288286,duel,56441,true,186,1644289023
335,5452155,1644289023,duel,372289,false,188,1644288286
335,5452155,1644288306,duel,51144,true,175,1644289036
335,5452155,1644289036,duel,514807,false,183,1644288306
335,5452155,1644288955,duel,579409,false,186,1644289146
335,5452155,1644289146,duel,372289,true,193,1644288955
335,5452155,1644289000,duel,51144,false,173,1644289169
335,5452155,1644289169,duel,56079,true,183,1644289000
335,5452155,1644289022,duel,56143,true,173,1644289184
335,5452155,1644289184,duel,56079,false,179,1644289022
335,5452155,1644289127,duel,579409,true,175,1644289199
335,5452155,1644289199,duel,514807,false,193,1644289127
335,5452155,1644289125,duel,579409,true,188,1644289200
335,5452155,1644289200,duel,54485,false,193,1644289125
335,5452155,1644289165,duel,579409,false,175,1644289211
335,5452155,1644289211,duel,514807,true,193,1644289165
335,5452155,1644289168,duel,51144,true,186,1644289213
335,5452155,1644289213,duel,412012,false,183,1644289168
335,5452155,1644289183,duel,338639,false,186,1644289220
335,5452155,1644289220,duel,372289,true,175,1644289183
335,5452155,1644289231,duel,56441,false,190,1644289311
335,5452155,1644289311,duel,449763,true,188,1644289231
335,5452155,1644289263,duel,51144,false,180,1644289347
335,5452155,1644289347,duel,69374,true,183,1644289263
335,5452155,1644289341,duel,56441,false,186,1644289400
335,5452155,1644289400,duel,372289,true,188,1644289341
335,5452155,1644289343,duel,338639,false,190,1644289402
335,5452155,1644289402,duel,449763,true,175,1644289343
335,5452155,1644289361,duel,56625,true,189,1644290439
335,5452155,1644290439,duel,562633,false,180,1644289361
335,5452155,1644290535,duel,612346,false,178,1644290684
335,5452155,1644290684,duel,363625,true,178,1644290535
335,5452155,1644290552,duel,56441,false,178,1644290721
335,5452155,1644290721,duel,363625,true,188,1644290552
335,5452155,1644290740,duel,0,true,178,1644291458
335,5452155,1644291458,duel,579397,false,,1644290740
335,5452155,1644290563,duel,56441,true,178,1644290746
335,5452155,1644290746,duel,26652,false,188,1644290563
335,5452155,1644290589,duel,579397,true,189,1644290786
335,5452155,1644290786,duel,562633,false,178,1644290589
335,5452155,1644290618,duel,56145,false,186,1644290824
